genres_0,genres_1,genres_2,genres_3,app_name,id
Action, Simulation, Strategy,,Victory At Sea,298480
Action, Adventure, Casual, Indie,It's time to get out from the solar system,399090
Adventure, Indie,,,Another Perspective,305920
Action, Adventure, Indie,,Wyv and Keep: The Temple of the Lost Idol,263960
Action, Indie,,,Psichodelya,301680
Casual, Indie, Simulation, Strategy,GamersGoMakers,314320
Simulation, Strategy,,,The Terminal 2,313620
Sports,,,,Cricket Captain 2014,307980
Strategy,,,,Frontline : Road to Moscow,306620
Action, Indie, Simulation,,Orbital Gear,298520
Action, Adventure, Indie, RPG,From the Depths,268650
Indie, RPG,,,Heroes of a Broken Land,314470
Adventure, Free to Play, Massively Multiplayer, RPG,Amazing World™,293500
Action,,,,Ultra Street Fighter® IV,45760
Free to Play, Simulation, Strategy,,Battle Islands,305260
Action, Casual, Indie,,Back to Bed,308040
Free to Play, Massively Multiplayer, RPG,,Royal Quest,295550
Indie, Strategy,,,OTTTD,312630
Action, Adventure, Free to Play, Indie,The Expendabros,312990
Action, RPG,,,Sacred 3,247950
Casual, Indie, Strategy,,The Counting Kingdom,302750
Indie,,,,Road Not Taken,293740
Action, Adventure, Indie,,Rex Rocket,288020
Action, Adventure, Indie,,Jet Gunner,314250
Casual, Indie, Strategy,,Crazy Plant Shop,292200
Action, Free to Play, Indie, Massively Multiplayer,Guns and Robots,293540
Adventure, Indie, RPG,,Northmark: Hour of the Wolf,307010
Adventure, Indie,,,Blackbay Asylum,313140
Adventure, Indie,,,Eidolon,286140
Action, Adventure, Casual, Indie,Dungeons: The Eye of Draconus,303510
Adventure, Indie,,,Residue: Final Cut,265790
Action, Indie, Sports,,Epigenesis,244590
Strategy,,,,Z Steel Soldiers,275510
Action, Adventure, Indie,,The Sun at Night,314570
Action, Adventure, Indie,,Top Hat,315940
Casual, Simulation, Sports,,Pure Pool,300610
Action, Indie, Early Access,,Recruits,246880
Action, Indie,,,Lovely Planet,298600
Action, Adventure, Indie,,Pineview Drive,288880
Adventure, Casual,,,The Maker's Eden,313360
Racing, Sports,,,Colin McRae Rally,287340
Simulation, Strategy,,,Industry Empire,291930
RPG,,,,The Legend of Heroes: Trails in the Sky,251150
Indie, Simulation, Sports,,Mount Your Friends,296470
Action, Indie, Early Access,,Rodina,314230
Action, Indie,,,Proxy Blade Zero,313980
Adventure, Indie,,,The Room,288160
Adventure, Casual,,,Space Legends: At the Edge of the Universe,328880
Simulation, Sports,,,Total Pro Golf 3,308320
Action, Indie,,,Vertical Drop Heroes HD,311480
Action, Indie, RPG,,UnEpic,233980
Adventure, Free to Play, Indie,,Only If,298260
Action, Indie,,,Murder Miners,274900
Action, Adventure, Indie, Early Access,The Fifth Day,312210
Action, Indie, RPG,,Super Trench Attack!,311870
Casual, Indie, Strategy,,Terrorhedron Tower Defense,299720
Adventure, Indie,,,Gods Will Be Watching,274290
Adventure, Indie, RPG,,Unrest,292400
Action, Adventure, Indie,,Third Eye Crime,301420
Casual, Indie,,,Micron,290380
Indie, Sports,,,OlliOlli,274250
Action, Indie, RPG, Strategy,Dungeon Defenders Eternity,302270
Action, Indie, RPG, Strategy,Halfway,253150
Adventure, Casual, Free to Play, Indie,Velvet Sundown,307290
Adventure,,,,AR-K,269890
Indie,,,,Sokobond,290260
Action, Indie,,,Freedom Planet,248310
Adventure, Indie, RPG, Simulation,Data Hacker: Initiation,311860
Action, Adventure, Indie,,Ghostship Aftermath,280890
Indie,,,,Pressured,292620
Action, Adventure,,,Pixel Hunter,313040
Action, Adventure, Indie,,Toxic Bunny HD,305010
Action, Indie,,,Obludia,314290
Adventure, Indie, RPG,,Lantern Forge,314380
Indie, Strategy, Early Access,,Undead Overlord,291370
Adventure, Casual, Indie,,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,297290
Action, Indie, Strategy,,So Many Me,260530
Adventure, Casual, Indie, RPG,Vlad the Impaler,295850
Action, Casual, Indie,,Point Perfect,303840
Indie, Strategy,,,The Nightmare Cooperative,310070
Action, Adventure, Casual,,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,294280
Strategy,,,,Rulers of Nations,311040
Strategy,,,,Magic 2015 - Duels of the Planeswalkers,255420
Action, Casual,,,Hidden in Plain Sight,303590
Action, Free to Play, Indie, Early Access,Wild Warfare,312150
Action, Adventure, Indie,,Shantae: Risky's Revenge - Director's Cut,277890
Indie, Strategy,,,Ground Pounders,267730
Action, Adventure, Casual, Indie,Aperture Tag: The Paint Gun Testing Initiative,280740
Adventure, Casual, Indie,,Wayward Manor,246720
Action, Adventure, Indie,,Abyss Odyssey,255070
Action, Casual, Indie,,Pivvot,293900
Simulation,,,,X-Plane 10 Global - 64 Bit,292180
Action, Adventure, Indie, Strategy,Light,271730
Action, Adventure, Indie,,Super Panda Adventures,311190
Indie, Strategy,,,Radiant Defense,302970
Casual, Indie,,,Rooms: The Main Building,304500
Indie, RPG,,,Heroes Rise: HeroFall,312300
Casual, Indie,,,Robot Rescue Revolution,284200
Adventure, Casual,,,Evil Pumpkin: The Lost Halloween,300360
Action, Indie, Strategy, Early Access,Isomer,311980
Action, Adventure, Indie, RPG,Tales of Adventure 2,312220
Adventure, Indie, RPG,,Quest for Infamy,264560
Adventure,,,,Lost Chronicles of Zerzura,308330
Adventure, Casual, Indie, RPG,Millennium 2 - Take Me Higher,298820
Casual, Indie,,,Cyto,302650
Adventure, Indie,,,Whispering Willows,288060
Action, Casual, Indie,,Zoo Rampage,312900
Action, Indie, RPG, Early Access,Black Ice,311800
Design &amp; Illustration, Utilities,,,AutoTileGen,305860
Indie,,,,4PM,281840
Action, Adventure, Indie,,Terrian Saga: KR-17,278640
Action, Adventure, Casual, Indie,MouseCraft,252750
Adventure,,,,Deponia: The Complete Journey,292910
Action, Adventure, Indie,,Long Night,270590
Action, Indie,,,Shadowcrypt,316810
Action, Adventure, Indie,,Claire,252830
Casual, Indie, Simulation,,Contraption Maker,241240
Adventure, Indie, RPG,,Memories of a Vagabond,307070
Indie, Strategy,,,Legions of Ashworld,310970
Action, Strategy,,,Z,275530
Casual, Indie,,,Lexica,306680
Casual, Simulation, Strategy,,Battleplan: American Civil War,285130
Indie, Strategy,,,War in a Box: Paper Tanks,308460
Indie, RPG, Strategy,,Shattered Planet,305640
Casual,,,,School Bus Fun,301990
Casual, Indie, Strategy,,Aeon Command,304670
Action, Adventure, Indie,,FIST OF AWESOME,305070
Action, Adventure, Indie,,Asteria,307130
Sports,,,,Real Boxing™,296770
Casual, Indie, RPG, Simulation,Bridge Constructor Playground,279990
Action, Adventure, Casual, Free to Play,Elsword,237310
Strategy,,,,Run For Rum,307560
Casual, Indie, RPG, Simulation,Mountain,313340
Action, Adventure, Indie,,Magicians & Looters,284180
Action, Free to Play, Massively Multiplayer,,Warface,291480
Action, Indie,,,Momodora III,302790
Indie,,,,Triblaster,303880
Adventure, Indie,,,Monsters Ate My Birthday Cake,297590
Action, Indie,,,SUGURI,262240
Action, Indie,,,Acceleration of SUGURI X-Edition HD,265170
Action, Casual, Indie,,Q*bert: Rebooted,285960
Action, Simulation,,,Ship Simulator: Maritime Search and Rescue,274010
Adventure, Indie, RPG, Strategy,Divinity: Original Sin (Classic),230230
Action, Indie,,,Cult of the Wind,293840
Adventure, Casual, Indie,,Spoiler Alert,283230
Action, Adventure,,,Sniper Elite 3,238090
Racing, Sports,,,GRID Autosport,255220
Action, Adventure, Indie,,Shovel Knight: Treasure Trove,250760
Indie, Simulation, Sports,,Don Bradman Cricket 14,216260
Action, Free to Play, Indie, Early Access,CubeGun,299420
Adventure,,,,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,260230
Adventure, Casual, Free to Play, Indie,One Manga Day,365070
Racing, Simulation, Sports,,MotoGP™14,256390
Adventure,,,,Broken Sword 5 - the Serpent's Curse,262940
Action, Indie, Strategy,,ZAMB! Biomutant Extermination,284580
Action, Adventure, Indie,,The House,302910
Strategy,,,,The Few,300320
Action, Indie, Early Access,,Fancy Skulls,307090
Adventure, Casual, Indie, RPG,Bot Colony,263040
Action, Casual, Indie,,Rhythm Destruction,301540
Action, Indie, RPG,,A Wizard's Lizard,280040
RPG,,,,Faery - Legends of Avalon,303790
Action,,,,Bloodbath,304150
Action, Indie, Early Access,,XenoRaptor,298280
Action, Strategy,,,Rush for Glory,303470
Indie, Simulation, Strategy,,Xenonauts,223830
Action, Adventure, Simulation,,Beyond Space Remastered Edition,297100
Action, Casual, Indie,,Knightmare Tower,298400
Indie, RPG,,,Mecha Ace,318330
Indie, Strategy,,,Space Run,275670
Action, Indie, Strategy,,Battle Group 2,277490
Casual, Indie,,,Crystals of Time,306410
Racing, Simulation, Sports, Strategy,Qvadriga,297760
Action, Adventure, Indie,,Viktor,296730
Simulation, Strategy,,,Zoo Park,307760
Simulation, Strategy,,,Storm over the Pacific,302320
Adventure, Casual, Indie, RPG,Dungeon of Elements,302310
Simulation, Strategy,,,Rise of Nations: Extended Edition,287450
Casual, Indie, Strategy,,Ichi,300300
Sports,,,,Martial Arts: Capoeira,307410
Action, Casual, Indie, Sports,Final Slam 2,291330
Casual,,,,Alcatraz Builder,326130
Adventure, Racing, Simulation,,SPINTIRES™,263280
Action, Indie, RPG,,Crimsonland,262830
Action, Indie,,,Pulstar,280460
Indie,,,,Spy Chameleon - RGB Agent,297490
Action,,,,Enemy Front,256190
Design &amp; Illustration,,,,Krita Gemini,280680
Adventure, Indie,,,Shadows on the Vatican Act I: Greed,286360
Adventure, Casual, Indie,,Munin,281750
Adventure, Indie,,,Echo of the Wilds,305780
Action, Adventure, Indie, RPG,Magicite,268750
Simulation,,,,Railroad X,251020
Action, Casual, Indie,,Dead Bits,303390
Simulation, Strategy,,,Close Combat - Gateway to Caen,297750
Casual, Racing,,,Racer 8,292380
Action, Indie,,,Crimzon Clover WORLD IGNITION,285440
Action, Adventure, Casual, Indie,Truffle Saga,302260
Action, Indie, Racing, Simulation,FLASHOUT 2,298340
Casual, Indie, Simulation, Strategy,GhostControl Inc.,280540
Adventure, RPG,,,Dysan the Shapeshifter,303410
Action, Adventure, Indie,,Woodle Tree Adventures,299460
Action, Casual,,,Ionball 2: Ionstorm,287120
Action,,,,Freespace 2,273620
Adventure, Indie, Simulation,,Ludwig,263120
Action, Indie,,,Electronic Super Joy: Groove City,301460
Action, Indie,,,Concursion,303340
Action, Adventure, Indie,,Lifeless Planet Premier Edition,261530
Indie, Racing,,,Super Toy Cars,116100
Action, Casual, Indie,,Chicken Invaders 4,301300
Action, Indie,,,Enemy Mind,285840
Action, Casual, Indie,,Haunt the House: Terrortown,270630
Simulation,,,,Extreme Roads USA,273740
Action, Casual, Indie,,BIT.TRIP FLUX,205090
Action, Indie,,,EPOCH,270510
Action, Indie, Massively Multiplayer, RPG,Nether: Resurrected,247730
Action, Indie,,,Meltdown,268220
Adventure, Indie,,,Richard & Alice,279260
Action, Free to Play, Massively Multiplayer, RPG,Defiance,224600
Action, Adventure, Indie,,1001 Spikes,260790
Action, Adventure, RPG,,Murdered: Soul Suspect,233290
Action, Adventure, Free to Play, Simulation,theHunter Classic,253710
Action, Adventure, Indie, RPG,Legends of Persia,301220
Action, Indie,,,Dark Raid,293720
Free to Play, Massively Multiplayer, RPG,,WildStar,376570
Casual,,,,Hidden Object Bundle 4 in 1,347610
Action, Casual, Indie,,Galactic Arms Race,249610
Action, Indie,,,Astebreed: Definitive Edition,283680
Indie,,,,The Floor is Jelly,295750
Action, Adventure, Indie,,The Fall,290770
Action, Indie, RPG,,Pixel Boy and the Ever Expanding Dungeon,263080
Indie, Strategy,,,Defense Zone 2,295630
Adventure, Casual, Indie, RPG,Ampu-Tea,289090
Indie, Simulation, Strategy, Early Access,GearCity,285110
Action, Casual, Indie,,Lost Marbles,291430
Indie, Strategy,,,The Campaign Series: Fall Weiss,283020
Action, Indie,,,Kill Fun Yeah,301360
Action, Adventure, Indie, Simulation,The Forest,242760
Casual, Indie, Strategy,,Strata,286380
Adventure, Casual, Indie,,Where is my Heart?,244950
Action, Indie, Strategy,,Anomaly Defenders,294750
Racing,,,,HTR+ Slot Car Simulation,288650
Adventure,,,,Dracula 4 and  5 - Special Steam Edition,279560
Action, Adventure, Indie,,Monochroma,265830
Action, Indie, Simulation, Sports,G-Ball,296150
Adventure, Casual, Indie,,A Story About My Uncle,278360
Indie,,,,Growing Pains,291610
Action, Indie, Simulation, Strategy,Kill The Bad Guy,293940
Indie,,,,Hippocampal: The White Sofa,300900
RPG,,,,FINAL FANTASY III,239120
Action, Adventure, Indie,,ibb & obb,95400
Action, Adventure,,,Watch_Dogs™,243470
RPG, Simulation, Strategy,,Tropico 5,245620
Action, Adventure, Indie,,They Breathe,294140
Design &amp; Illustration, Utilities,,,Game Character Hub,292230
Simulation, Strategy,,,Distant Worlds: Universe,261470
Action,,,,Killer is Dead - Nightmare Edition,261110
Casual, Indie,,,GAUGE,272990
Action, Casual, Indie,,Frederic: Evil Strikes Back,301200
Adventure, Casual, Indie,,White Noise Online,293860
Casual, Simulation, Strategy,,Gardens Inc. 2: The Road to Fame,301260
Action, Adventure, Indie,,Inescapable,295610
Action,,,,"Warhammer 40,000: Kill Team",275610
Simulation, Strategy,,,Panzer Tactics HD,277630
Casual, Indie, Simulation, Strategy,Arcadecraft,297330
Action, Adventure, Indie, RPG,The Incredible Adventures of Van Helsing II,272470
Indie, RPG,,,Always Sometimes Monsters,274310
Action, Adventure, Indie,,Q.U.B.E: Director's Cut,239430
Action, Indie, Simulation,,Turbo Dismount™,263760
Action, Simulation,,,Firefighters 2014,291910
Adventure,,,,Max: The Curse of Brotherhood,255390
Adventure, Casual, RPG,,Victim of Xen,300220
Free to Play, Indie, Simulation,,World of Guns: Gun Disassembly,262410
Adventure, Indie,,,Stranded,295250
Action, Indie, RPG,,Transistor,237930
Action, Adventure, Indie,,Project Temporality,290320
Casual, Indie,,,Pretentious Game,279540
Indie, Simulation, Strategy, Early Access,Imagine Earth,280720
Adventure, Indie,,,The Last Door - Collector's Edition,284390
Adventure, Casual, Indie,,Paradigm Shift,299820
Free to Play, Indie, Strategy,,DRAKERZ-Confrontation,266030
Action, Adventure, Indie,,Retro Game Crunch,290040
Action,,,,Wolfenstein: The New Order,201810
Action, Adventure, Casual, Indie,Shiny The Firefly,277510
Action, Adventure, Casual, Indie,RADical ROACH Remastered,301750
Action, Indie,,,Chompy Chomp Chomp,292570
Action, Indie, Racing,,Speed Kills,284930
Action, Casual, Indie,,Frederic: Resurrection of Music,301190
Casual,,,,Them - The Summoning,300510
Adventure, Casual, Indie, RPG,Dark Scavenger,293880
Action, Casual, Indie, Racing,Rage Runner,279520
Adventure, Indie, RPG,,Sweet Lily Dreams,300540
Adventure,,,,Vault Cracker,299170
Indie, RPG, Simulation, Strategy,Hegemony Rome: The Rise of Caesar,227060
Adventure, Indie,,,DreadOut,269790
Action, Adventure, Casual, Indie,Fearless Fantasy,282100
Action,,,,Monster Challenge Circus,300910
Action, Simulation, Strategy,,Men of War: Assault Squad 2,244450
Adventure, Casual, Indie,,Qbeh-1: The Atlas Cube,252550
Action, Adventure, Casual, Indie,BattleBlock Theater®,238460
Action, Casual, Indie, Strategy,The Great Jitters: Pudding Panic,296650
Adventure, Indie,,,Memento Mori 2,237970
Action, Adventure, Indie,,Super Furball,364770
Action,,,,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,278080
Action, Adventure, Indie, RPG,Ascendant,296930
Strategy,,,,Siege of Turtle Enclave,340920
Casual, Indie, RPG, Simulation,Social Justice Warriors,348270
Action, Adventure, Indie, Simulation,Jumpdrive,291250
Casual, Indie, Simulation, Strategy,Wildlife Park 3,287200
Action, Adventure, Indie,,The Last Tinker™: City of Colors,260160
Adventure, Indie,,,Coma: Mortuary,293320
Adventure, Indie,,,Chronology,269330
RPG,,,,Coldfire Keep,296530
Action, Indie,,,Blood of the Werewolf,260250
Adventure, Indie, RPG,,Lili: Child of Geos - Complete Edition,266490
Indie, Simulation, Strategy,,Supreme Ruler 1936,244410
Indie, RPG, Strategy,,Fantasy Grounds,252690
Action, Free to Play, Indie,,Fistful of Frags,265630
Action, Indie, Strategy,,Rover Rescue,286440
Indie, Simulation, Strategy,,1849,290970
Action, Indie, RPG,,Full Mojo Rampage,225280
Adventure, Indie,,,Tesla Effect: A Tex Murphy Adventure,261510
Indie,,,,The Impossible Game,251630
Action, Indie,,,Blade Symphony,225600
Action,,,,Descent: FreeSpace – The Great War,273600
Indie, Simulation,,,Terraformer Expedition to Mars,298220
Adventure, Casual,,,Witch's Pranks: Frog's Fortune Collector's Edition,342630
Action, Casual, Indie,,8BitBoy™,296910
Action, Indie,,,Sweezy Gunner,295730
Adventure, Indie,,,The Whispered World Special Edition,268540
Indie,,,,Back To Life 2,299100
Adventure, Casual, Indie,,Full Bore,264060
Indie, Strategy,,,Dwarf Tower,335100
Indie,,,,WORLD END ECONOMiCA episode.01,269250
Casual, Free to Play, Indie, RPG,Famaze,297210
Casual, Indie, Simulation,,Farming World,277500
Action, Adventure, Casual, Indie,Akane the Kunoichi,291130
Action, Indie,,,Project Root,284970
Indie, Racing, Sports,,Jet Car Stunts,274880
Action, Free to Play,,,NEOTOKYO,244630
Action, Indie,,,Gunhound EX,273240
Action, Indie,,,Chaos Domain,287100
Action, Free to Play, Indie,,GunZ 2: The Second Duel,242720
Action, Adventure, Indie,,Into the Dark: Ultimate Trash Edition,266050
Action, Indie, Strategy,,Haegemonia: The Solon Heritage,294790
Action, Indie, Massively Multiplayer, RPG,Colonies Online,283100
Action, Indie,,,Croixleur Sigma,250640
Adventure,,,,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,279500
Action, Indie, Early Access,,Serious Sam Classics: Revolution,227780
Action,,,,BloodRayne Betrayal,281220
Adventure, Indie,,,Black Rainbow,288500
RPG,,,,Child of Light,256290
Action, Adventure, Casual, Indie,Daylight,230840
Action, Racing,,,Road Madness,457710
Action, Casual, Indie, Strategy,Battlepillars Gold Edition,280930
Action, Indie,,,Slip,291070
Action, Free to Play, Indie,,ArcheBlade™,207230
Action, Casual, Indie,,Rabbit Hole 3D: Steam Edition,283660
Adventure, Indie,,,FarSky,286340
Action, Indie, Strategy,,Chip,275470
Adventure, Casual, Indie, RPG,Millennium - A New Hope,280140
Action, Casual, Indie,,Canyon Capers,275490
Action, RPG,,,DARK SOULS™ II,236430
Action, Indie, RPG,,The Dungeoning,295870
Racing,,,,Trials Fusion™,245490
Adventure, Casual,,,Nostradamus: The Last Prophecy,287720
Action,,,,Rogue Shooter: The FPS Roguelike,295770
Action, Adventure, Indie,,Depths of Fear :: Knossos,252570
Adventure, Indie,,,Blackwell Epiphany,236930
Indie, Simulation, Strategy,,Spice Road,293960
Casual, Strategy,,,Abalone,279480
Indie, RPG, Strategy,,Heroes of Steel RPG,291190
Strategy,,,,Evopollution,295990
Action, Indie, Simulation,,Starlight Inception™,250720
Indie, Strategy,,,Sentinel,293200
Indie,,,,FRACT OSC,243220
Casual,,,,Rube Works: The Official Rube Goldberg Invention Game,292090
Action, Indie, Early Access,,Children of Liberty,264440
RPG,,,,QuestRun,286120
Action, Strategy,,,Uprising44: The Silent Shadows,280380
Action, Indie,,,QUALIA 3: Multi Agent,290440
Action, Adventure, Free to Play, Indie,Thinking with Time Machine,286080
